SPs,Parent SP,Zone,Province Name,District Name,Facility Name (DHIS2),AIMS Site,FacilityID,Facility Type,Latitude,Longitude,Donor,Building,Concreate,Electricity Source,Safe Clean Water,Water Source,Gender Toilets,Waste Disposal System,hmis/dq/consultations/rep_consultations,hmis/dq/consultations/reg_consultations,hmis/dq/tb/rep_tb_sputum,hmis/dq/tb/reg_tb_sputum,hmis/dq/anc/rep_anc,hmis/dq/anc/reg_anc,hmis/dq/pcn/rep_pnc,hmis/dq/pcn/reg_pnc,hmis/dq/id/rep_instit_deliveries,hmis/dq/id/reg_instit_deliveries,hmis/dq/fp/rep_fp,hmis/dq/fp/reg_fp,hmis/dq/caesarean/rep_caesarean,hmis/dq/caesarean/reg_caesarean,hmis/dq/ms/rep_major_surgeries,hmis/dq/ms/reg_major_surgeries,hmis/dq/gmp_iycf/rep_gmp_iycf,hmis/dq/gmp_iycf/reg_gmp_iycf,hmis/dq/penta/rep_penta,hmis/dq/penta/reg_penta,hmis/dq/measles/rep_measles,hmis/dq/measles/reg_measles,hmis/dq/td2/rep_td2,hmis/dq/td2/reg_td2,hmis/newborn_deaths/rep_newborn_deaths,hmis/newborn_deaths/reg_newborn_deaths,hmis/newborn_deaths/reg_newborn_asphyxia,hmis/newborn_deaths/reg_newborn_preterm,hmis/newborn_deaths/reg_newborn_sepsis,hmis/newborn_deaths/reg_newborn_other,hmis/still_births/rep_still_births,hmis/still_births/reg_still_births,hmis/still_births/rep_still_births_fresh,hmis/still_births/reg_still_births_fresh,hmis/still_births/rep_still_births_macerated,hmis/still_births/reg_still_births_macerated
RI-MRCA,RI-MRCA,Southern,Nimroz,Chahar Burjak,Kamal Khan Clinic (1967),HF1967 - Kamal Khan Clinic,1967,BHC,30.33012817,61.89347673,NFA1.5,MoPH,Yes,Generator Solar,Partially,Network Trucking,Staff_Clients,Yes,137,137,0,0,18,18,16,16,3,3,10,10,,,,,58,58,7,7,6,6,13,13,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Chahar Burjak,Kamal Khan Clinic (1967),HF1967 - Kamal Khan Clinic,1967,BHC,30.33012817,61.89347673,NFA1.5,MoPH,Yes,Solar Generator,Partially,Trucking,Staff_Clients,Yes,63,61,0,0,16,16,17,17,7,7,13,13,,,,,63,63,5,5,5,5,17,17,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Chahar Burjak,Kamal Khan Clinic (1967),HF1967 - Kamal Khan Clinic,1967,BHC,30.33012817,61.89347673,NFA1.5,MoPH,Yes,Solar Cable,Partially,Trucking Network,Staff_Clients,No,128,128,0,0,14,14,11,11,4,4,12,12,,,,,53,53,7,7,6,6,15,15,0,0,0,0,0,0,1,1,0,0,1,1
RI-MRCA,RI-MRCA,Southern,Nimroz,Chahar Burjak,Kamal Khan Clinic (1967),HF1967 - Kamal Khan Clinic,1967,BHC,30.33012817,61.89347673,NFA1.5,MoPH,Yes,Generator Solar,Partially,Trucking,Staff_Clients,Yes,86,86,0,0,14,14,12,12,4,4,10,10,,,,,56,56,10,10,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Chahar Burjak,Kamal Khan Clinic (1967),HF1967 - Kamal Khan Clinic,1967,BHC,30.33012817,61.89347673,NFA1.5,MoPH,Yes,Solar Generator,Partially,Trucking,Staff_Clients,Yes,148,148,0,0,16,16,7,7,1,1,11,11,,,,,59,59,10,10,11,11,9,9,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Chahar Burjak,Rodbar Clinic (3869),HF3869 - Rodbar Clinic,3869,BHC,30.14969093,62.58297463,NFA1.5,MoPH,Yes,Solar,Partially,Trucking,Staff_Clients,Yes,117,117,0,0,66,66,23,23,11,11,18,18,,,,,127,127,20,20,19,19,50,50,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Chahar Burjak,Rodbar Clinic (3869),HF3869 - Rodbar Clinic,3869,BHC,30.14969093,62.58297463,NFA1.5,MoPH,Yes,Solar,Partially,Trucking,Staff_Clients,Yes,253,250,0,0,54,54,18,18,6,6,15,15,,,,,125,125,20,20,22,22,48,48,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Chahar Burjak,Rodbar Clinic (3869),HF3869 - Rodbar Clinic,3869,BHC,30.14969093,62.58297463,NFA1.5,MoPH,Yes,Solar Generator,Partially,Trucking,Staff_Clients,Yes,413,413,0,0,58,58,22,22,6,6,16,16,,,,,128,128,22,22,23,23,55,55,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Chahar Burjak,Rodbar Clinic (3869),HF3869 - Rodbar Clinic,3869,BHC,30.14969093,62.58297463,NFA1.5,MoPH,Yes,Solar,Partially,Trucking,Staff_Clients,No,391,391,0,0,65,65,20,20,6,6,14,18,,,,,126,126,21,21,23,23,51,51,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Delaram *,Delaram Clinic (1968),HF1968 - Delaram Clinic,1968,CHC,32.16129105,63.43079034,NFA1.5,MoPH,Yes,Solar Generator,Complete,Well,Staff_Clients,Yes,3683,3683,13,13,717,717,376,376,258,258,68,68,0,0,0,0,596,596,139,139,184,184,285,285,0,0,0,0,0,0,1,1,0,0,1,1
RI-MRCA,RI-MRCA,Southern,Nimroz,Delaram *,Delaram Clinic (1968),HF1968 - Delaram Clinic,1968,CHC,32.16129105,63.43079034,NFA1.5,MoPH,Yes,Solar Generator,Complete,Well,Staff_Clients,Yes,3180,3180,6,6,654,654,336,336,241,241,85,85,0,0,0,0,556,556,132,132,152,152,270,270,0,0,0,0,0,0,2,2,0,0,2,2
RI-MRCA,RI-MRCA,Southern,Nimroz,Delaram *,Delaram Clinic (1968),HF1968 - Delaram Clinic,1968,CHC,32.16129105,63.43079034,NFA1.5,MoPH,Yes,Solar Generator,Complete,Well,Staff_Clients,Yes,3734,3734,3,3,769,769,458,458,312,312,93,93,0,0,0,0,509,509,149,149,159,159,319,319,0,0,0,0,0,0,7,7,1,1,6,6
RI-MRCA,RI-MRCA,Southern,Nimroz,Delaram *,Delaram Clinic (1968),HF1968 - Delaram Clinic,1968,CHC,32.16129105,63.43079034,NFA1.5,MoPH,Yes,Generator Solar,Complete,Surface Well,Staff_Clients,Yes,3102,3102,6,6,613,613,495,495,319,319,73,73,0,0,0,0,558,558,99,99,126,127,195,195,0,0,0,0,0,0,1,1,0,0,1,1
RI-MRCA,RI-MRCA,Southern,Nimroz,Delaram *,Delaram Clinic (1968),HF1968 - Delaram Clinic,1968,CHC,32.16129105,63.43079034,NFA1.5,MoPH,Yes,Solar Generator,Complete,Well,Staff_Clients,Yes,2904,2904,3,3,664,664,357,357,254,254,72,72,0,0,0,0,560,560,121,121,96,96,220,220,0,0,0,0,0,0,2,2,0,0,2,2
RI-MRCA,RI-MRCA,Southern,Nimroz,Delaram *,Delaram Clinic (1968),HF1968 - Delaram Clinic,1968,CHC,32.16129105,63.43079034,NFA1.5,MoPH,Yes,Solar Generator,Complete,Well,Staff_Clients,Yes,4021,4021,8,8,1056,1056,466,466,236,236,93,93,0,0,0,0,700,700,179,179,165,165,360,360,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Delaram *,Shagi SC (3868),HF3868 - Shagi SC,3868,SHC,32.13424158,63.18593978,NFA1.5,Private,Yes,Solar Generator,Complete,Well,Staff_Clients,Yes,982,982,,,129,129,56,56,22,22,7,7,,,,,212,212,50,50,34,34,194,194,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Delaram *,Shagi SC (3868),HF3868 - Shagi SC,3868,SHC,32.13424158,63.18593978,NFA1.5,Private,Yes,Solar Generator,Complete,Well,Staff_Clients,Yes,973,973,,,132,132,55,55,25,25,7,7,,,,,199,199,47,47,44,44,145,145,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Delaram *,Shagi SC (3868),HF3868 - Shagi SC,3868,SHC,32.13424158,63.18593978,NFA1.5,Private,Yes,Solar,Partially,Well,Staff_Clients,Yes,962,962,,,128,128,58,58,28,28,13,13,,,,,198,198,70,70,77,77,199,199,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Delaram *,Shagi SC (3868),HF3868 - Shagi SC,3868,SHC,32.13424158,63.18593978,NFA1.5,Private,Yes,Solar,Partially,Well,Staff_Clients,Yes,820,820,,,129,129,56,56,20,20,12,12,,,,,200,200,58,58,61,61,163,163,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Delaram *,Shagi SC (3868),HF3868 - Shagi SC,3868,SHC,32.13424158,63.18593978,NFA1.5,Private,Yes,Solar Generator,Complete,Well,Staff_Clients,Yes,620,620,,,131,131,50,50,20,20,12,12,,,,,205,205,61,61,67,67,165,165,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Delaram *,Shagi SC (3868),HF3868 - Shagi SC,3868,SHC,32.13424158,63.18593978,NFA1.5,Private,Yes,Solar,Complete,Well,Staff_Clients,Yes,890,890,,,121,121,46,46,13,13,11,11,,,,,189,189,46,46,48,48,156,156,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Kang,Kang Clinic (0687),HF0687 - Kang Clinic,687,BHC,31.06517886,61.83951845,NFA1.5,MoPH,Yes,Solar Generator,Partially,Trucking,Staff_Clients,Yes,388,388,0,0,74,74,36,36,12,12,16,16,,,,,240,240,23,23,24,24,51,51,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Kang,Kang Clinic (0687),HF0687 - Kang Clinic,687,BHC,31.06517886,61.83951845,NFA1.5,MoPH,Yes,Solar Generator,Partially,Trucking,Staff_Clients,Yes,406,406,0,0,16,16,26,26,10,10,16,16,,,,,232,232,23,23,14,14,56,56,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Kang,Kang Clinic (0687),HF0687 - Kang Clinic,687,BHC,31.06517886,61.83951845,NFA1.5,MoPH,Yes,Solar Generator,Partially,Trucking,Staff_Clients,Yes,449,449,1,1,84,84,13,13,18,18,18,18,,,,,207,207,15,15,16,16,46,46,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Kang,Kang Clinic (0687),HF0687 - Kang Clinic,687,BHC,31.06517886,61.83951845,NFA1.5,MoPH,Yes,Solar Generator,Partially,Trucking,Staff_Clients,Yes,414,414,0,0,74,74,33,33,6,6,22,22,,,,,227,227,26,26,21,21,40,40,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Kang,Kang Clinic (0687),HF0687 - Kang Clinic,687,BHC,31.06517886,61.83951845,NFA1.5,MoPH,Yes,Solar Generator,Partially,Trucking,Staff_Clients,Yes,446,446,1,1,77,77,44,44,14,14,21,21,,,,,224,224,24,24,23,23,32,32,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Kang,Deh Raes SHC (2210),HF2210 - Deh Raes SHC,2210,SHC,31.0621758,61.82984181,NFA1.5,MoPH,Yes,Solar,Partially,Trucking,Staff_Clients,Yes,217,217,,,57,57,34,34,5,5,13,13,,,,,147,147,10,10,10,10,41,41,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Kang,Deh Raes SHC (2210),HF2210 - Deh Raes SHC,2210,SHC,31.0621758,61.82984181,NFA1.5,MoPH,Yes,Solar,Partially,Trucking,Staff_Clients,Yes,248,248,,,58,58,23,23,5,5,11,11,,,,,150,150,10,10,9,9,33,33,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Kang,Deh Raes SHC (2210),HF2210 - Deh Raes SHC,2210,SHC,31.0621758,61.82984181,NFA1.5,MoPH,Yes,Solar,Partially,Trucking,Staff_Clients,Yes,252,252,,,45,45,30,30,7,7,10,10,,,,,136,136,8,8,9,9,36,36,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Kang,Deh Raes SHC (2210),HF2210 - Deh Raes SHC,2210,SHC,31.0621758,61.82984181,NFA1.5,MoPH,Yes,Solar,Partially,Trucking,Staff_Clients,Yes,227,227,,,60,60,36,36,9,9,13,13,,,,,141,141,10,10,8,8,42,42,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Kang,Deh Raes SHC (2210),HF2210 - Deh Raes SHC,2210,SHC,31.0621758,61.82984181,NFA1.5,MoPH,Yes,Solar,Partially,Trucking,Staff_Clients,Yes,225,225,,,61,61,26,26,6,6,11,11,,,,,153,153,9,9,9,9,39,39,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Kang,Dasht-e-Mustafa SHC (2368),HF2368 - Dasht-e-Mustafa SHC,2368,SHC,31.17293674,61.90044781,NFA1.5,Community,Yes,Solar,Partially,Trucking,Staff_Clients,Yes,372,372,,,25,25,16,16,5,5,5,5,,,,,95,95,3,3,2,2,14,14,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Kang,Dasht-e-Mustafa SHC (2368),HF2368 - Dasht-e-Mustafa SHC,2368,SHC,31.17293674,61.90044781,NFA1.5,Community,Yes,Solar,Partially,Trucking,Staff_Clients,Yes,385,385,,,27,27,16,16,3,3,5,5,,,,,96,96,3,3,6,6,15,15,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Kang,Dasht-e-Mustafa SHC (2368),HF2368 - Dasht-e-Mustafa SHC,2368,SHC,31.17293674,61.90044781,NFA1.5,Community,Yes,Solar,Partially,Trucking,Staff_Clients,No,306,306,,,29,29,9,9,1,1,5,5,,,,,90,90,6,6,2,2,17,17,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Kang,Dasht-e-Mustafa SHC (2368),HF2368 - Dasht-e-Mustafa SHC,2368,SHC,31.17293674,61.90044781,NFA1.5,Community,Yes,Solar,Partially,Trucking,Staff_Clients,Yes,270,270,,,28,28,18,18,5,5,6,6,,,,,90,90,4,4,1,1,13,13,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Kang,Dasht-e-Mustafa SHC (2368),HF2368 - Dasht-e-Mustafa SHC,2368,SHC,31.17293674,61.90044781,NFA1.5,Community,Yes,Solar,Partially,Trucking Surface,Staff_Clients,Yes,318,318,,,28,28,17,17,4,4,5,5,,,,,91,91,3,3,3,3,21,21,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Khaash Road,Lokhi Clinic (0690),HF0690 - Lokhi Clinic,690,BHC,31.49644252,62.67735472,NFA1.5,Community,Yes,Solar,Complete,Well Trucking,Staff_Clients,Yes,652,625,0,0,120,120,54,54,20,20,7,7,,,,,141,141,33,33,40,40,109,109,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Khaash Road,Lokhi Clinic (0690),HF0690 - Lokhi Clinic,690,BHC,31.49644252,62.67735472,NFA1.5,Community,Yes,Solar Generator,Partially,Well,Staff_Clients,Yes,555,555,0,0,139,139,51,51,18,18,18,18,,,,,143,143,38,38,36,36,119,119,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Khaash Road,Lokhi Clinic (0690),HF0690 - Lokhi Clinic,690,BHC,31.49644252,62.67735472,NFA1.5,Community,Yes,Solar,Unavailable,,Staff_Clients,No,632,645,0,0,120,120,50,50,15,15,23,23,,,,,142,142,39,39,39,39,96,96,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Khaash Road,Lokhi Clinic (0690),HF0690 - Lokhi Clinic,690,BHC,31.49644252,62.67735472,NFA1.5,Community,Yes,Solar,Complete,Well,Staff_Clients,Yes,472,472,0,0,135,135,53,53,14,14,16,16,,,,,94,94,39,39,38,38,133,133,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Khaash Road,Lokhi Clinic (0690),HF0690 - Lokhi Clinic,690,BHC,31.49644252,62.67735472,NFA1.5,Community,Yes,Solar,Complete,Well Trucking,Staff_Clients,Yes,570,570,0,0,135,135,68,68,22,22,16,16,,,,,126,126,42,42,52,52,115,115,0,0,0,0,0,0,2,2,0,0,2,2
RI-MRCA,RI-MRCA,Southern,Nimroz,Khaash Road,Ghorghori Clinic (1031),HF1031 - Ghorghori Clinic,1031,CHC,31.44869077,62.63452191,NFA1.5,MoPH,Yes,Solar Generator,Complete,Well,Staff_Clients,Yes,886,886,2,2,272,272,223,223,76,76,34,34,0,0,0,0,260,260,81,81,59,59,174,174,0,0,0,0,0,0,1,1,0,0,1,1
RI-MRCA,RI-MRCA,Southern,Nimroz,Khaash Road,Ghorghori Clinic (1031),HF1031 - Ghorghori Clinic,1031,CHC,31.44869077,62.63452191,NFA1.5,MoPH,Yes,Generator Solar,Complete,Well,Staff_Clients,Yes,780,820,2,2,204,204,196,196,81,81,38,38,0,0,0,0,225,225,60,60,43,43,124,124,124,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Khaash Road,Ghorghori Clinic (1031),HF1031 - Ghorghori Clinic,1031,CHC,31.44869077,62.63452191,NFA1.5,MoPH,Yes,Solar Generator,Complete,Well,Staff_Clients,No,848,848,2,2,220,220,196,196,80,80,40,40,0,0,0,0,270,270,81,81,70,70,174,174,0,0,0,0,0,0,1,1,0,0,1,1
RI-MRCA,RI-MRCA,Southern,Nimroz,Khaash Road,Ghorghori Clinic (1031),HF1031 - Ghorghori Clinic,1031,CHC,31.44869077,62.63452191,NFA1.5,MoPH,Yes,Solar Generator,Complete,Well,Staff_Clients,Yes,863,863,4,4,190,190,200,200,79,79,44,44,0,0,0,0,270,270,78,78,65,65,165,165,0,0,0,0,0,0,2,2,0,0,2,2
RI-MRCA,RI-MRCA,Southern,Nimroz,Khaash Road,Ghorghori Clinic (1031),HF1031 - Ghorghori Clinic,1031,CHC,31.44869077,62.63452191,NFA1.5,MoPH,Yes,Solar Generator,Complete,Well,Staff_Clients,No,941,941,5,5,265,265,174,174,68,68,44,44,0,0,0,0,380,380,81,81,77,77,185,185,0,0,0,0,0,0,3,3,0,0,3,3
RI-MRCA,RI-MRCA,Southern,Nimroz,Khaash Road,Ghorghori Clinic (1031),HF1031 - Ghorghori Clinic,1031,CHC,31.44869077,62.63452191,NFA1.5,MoPH,Yes,Solar Generator,Complete,Well,Staff_Clients,Yes,931,931,4,4,246,246,193,193,78,78,49,49,0,0,0,0,320,320,91,91,63,63,197,197,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Khaash Road,Menar SC (2473),HF2473 - Menar SC,2473,SHC,31.68822658,62.88309487,NFA1.5,MoPH,Yes,Solar,Complete,Well,Staff,Yes,796,796,,,123,123,57,57,17,17,22,22,,,,,77,77,14,14,12,12,47,47,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Khaash Road,Menar SC (2473),HF2473 - Menar SC,2473,SHC,31.68822658,62.88309487,NFA1.5,MoPH,Yes,Solar,Complete,Well,Staff_Clients,Yes,499,499,,,120,120,44,44,15,15,17,17,,,,,49,54,6,6,12,12,37,37,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Khaash Road,Menar SC (2473),HF2473 - Menar SC,2473,SHC,31.68822658,62.88309487,NFA1.5,MoPH,Yes,Solar,Complete,Well,Staff_Clients,Yes,544,544,,,110,110,48,48,20,20,20,20,,,,,76,76,12,12,13,13,67,67,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Khaash Road,Menar SC (2473),HF2473 - Menar SC,2473,SHC,31.68822658,62.88309487,NFA1.5,MoPH,Yes,Solar,Partially,Well,Staff_Clients,Yes,591,591,,,133,133,34,34,7,7,18,18,,,,,87,87,17,17,18,18,68,68,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Khaash Road,Menar SC (2473),HF2473 - Menar SC,2473,SHC,31.68822658,62.88309487,NFA1.5,MoPH,Yes,Solar,Complete,Well,Staff_Clients,No,484,484,,,123,123,32,32,9,9,19,19,,,,,46,46,19,19,15,15,35,35,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Khaash Road,Menar SC (2473),HF2473 - Menar SC,2473,SHC,31.68822658,62.88309487,NFA1.5,MoPH,Yes,Solar,Complete,Well,Staff_Clients,Yes,578,578,,,149,149,37,37,12,12,21,21,,,,,15,15,16,16,19,19,56,56,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Zaranj,Zaranj Hospital (0686),HF0686 - Zaranj Hospital,686,PH,30.9585245,61.8597755,NFA1.5,MoPH,Yes,Cable Generator,Partially,Trucking,Staff,Yes,4014,4014,16,16,1288,1288,1164,1164,725,725,223,223,73,73,76,76,1270,1270,454,454,458,458,1215,1215,13,13,6,3,2,2,24,24,15,15,9,9
RI-MRCA,RI-MRCA,Southern,Nimroz,Zaranj,Zaranj Hospital (0686),HF0686 - Zaranj Hospital,686,PH,30.9585245,61.8597755,NFA1.5,MoPH,Yes,Cable Generator,Partially,Trucking,Staff_Clients,Yes,4599,4599,14,14,1130,1130,1162,1162,710,710,184,184,71,71,65,65,1088,1088,454,454,461,461,1221,1221,18,18,7,0,4,2,13,13,4,4,9,9
RI-MRCA,RI-MRCA,Southern,Nimroz,Zaranj,Zaranj Hospital (0686),HF0686 - Zaranj Hospital,686,PH,30.9585245,61.8597755,NFA1.5,MoPH,Yes,Cable Generator,Partially,Trucking,Staff_Clients,Yes,5035,5035,14,14,1290,1290,1360,1360,696,696,238,238,82,82,61,61,1029,1029,453,453,453,453,1223,1223,11,13,13,3,1,0,13,13,6,6,7,7
RI-MRCA,RI-MRCA,Southern,Nimroz,Zaranj,Zaranj Hospital (0686),HF0686 - Zaranj Hospital,686,PH,30.9585245,61.8597755,NFA1.5,MoPH,Yes,Cable Generator,Partially,Trucking,Staff_Clients,Yes,2603,2603,12,12,1050,1050,1206,1206,670,670,243,243,68,68,70,70,854,854,112,112,90,90,224,224,8,8,23,23,18,18,20,20,8,8,12,12
RI-MRCA,RI-MRCA,Southern,Nimroz,Zaranj,Mahajer Abad SHC (2209),HF2209 - Mahajer Abad SHC,2209,SHC,30.96929017,61.84212327,NFA1.5,MoPH,Yes,Cable,Partially,Trucking,Staff_Clients,No,0,0,,,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Zaranj,Mahajer Abad SHC (2209),HF2209 - Mahajer Abad SHC,2209,SHC,30.96929017,61.84212327,NFA1.5,MoPH,Yes,Cable,Partially,Trucking,Staff_Clients,Yes,547,547,,,151,151,45,45,10,10,41,41,,,,,346,346,59,59,37,37,65,65,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Zaranj,Mahajer Abad SHC (2209),HF2209 - Mahajer Abad SHC,2209,SHC,30.96929017,61.84212327,NFA1.5,MoPH,Yes,Cable,Partially,Trucking,Staff_Clients,Yes,574,574,,,187,187,42,42,17,17,32,32,,,,,424,424,36,36,32,32,70,70,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Zaranj,Mahajer Abad SHC (2209),HF2209 - Mahajer Abad SHC,2209,SHC,30.96929017,61.84212327,NFA1.5,MoPH,Yes,Cable,Partially,Trucking,Staff_Clients,Yes,442,442,,,142,142,42,42,24,24,25,25,,,,,424,424,39,39,42,42,99,99,0,0,0,0,,0,1,1,0,0,1,1
RI-MRCA,RI-MRCA,Southern,Nimroz,Zaranj,Mahajer Abad SHC (2209),HF2209 - Mahajer Abad SHC,2209,SHC,30.96929017,61.84212327,NFA1.5,MoPH,Yes,Cable,Partially,Trucking,Staff_Clients,Yes,304,304,,,153,153,43,43,24,24,29,29,,,,,389,389,21,21,26,26,67,67,0,0,0,0,,0,1,1,0,0,1,1
RI-MRCA,RI-MRCA,Southern,Nimroz,Zaranj,Mahajer Abad SHC (2209),HF2209 - Mahajer Abad SHC,2209,SHC,30.96929017,61.84212327,NFA1.5,MoPH,Yes,Cable,Complete,Trucking,Staff_Clients,Yes,483,483,,,169,169,44,44,20,20,31,41,,,,,394,394,61,61,31,31,93,93,0,0,0,0,,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Zaranj,Deh Khowaja SHC (2474),HF2474 - Deh Khowaja SHC,2474,BHC,30.96904583,61.87077752,NFA1.5,MoPH,Yes,Cable,Partially,Trucking,Staff_Clients,Yes,694,694,0,0,284,284,86,86,29,29,53,53,,,,,373,373,98,98,125,125,184,184,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Zaranj,Deh Khowaja SHC (2474),HF2474 - Deh Khowaja SHC,2474,BHC,30.96904583,61.87077752,NFA1.5,MoPH,Yes,Cable,Partially,Trucking,Staff_Clients,Yes,621,621,0,0,285,285,82,82,28,28,61,61,,,,,413,413,89,89,95,95,180,180,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Zaranj,Deh Khowaja SHC (2474),HF2474 - Deh Khowaja SHC,2474,BHC,30.96904583,61.87077752,NFA1.5,MoPH,Yes,Cable,Partially,Trucking,Staff_Clients,Yes,593,593,0,0,200,200,55,56,22,22,34,34,,,,,403,403,102,102,104,104,175,175,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Zaranj,Deh Khowaja SHC (2474),HF2474 - Deh Khowaja SHC,2474,BHC,30.96904583,61.87077752,NFA1.5,MoPH,Yes,Cable,Partially,Trucking,Staff_Clients,Yes,572,572,0,0,295,295,71,71,30,30,55,55,,,,,365,365,92,92,100,100,174,174,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Zaranj,Deh Khowaja SHC (2474),HF2474 - Deh Khowaja SHC,2474,BHC,30.96904583,61.87077752,NFA1.5,MoPH,Yes,Cable,Partially,Trucking,Staff_Clients,Yes,653,653,0,0,303,301,73,73,24,24,58,58,,,,,326,326,95,95,110,110,179,179,0,0,0,0,0,0,0,0,0,0,0,0
RI-MRCA,RI-MRCA,Southern,Nimroz,Zaranj,Deh Khowaja SHC (2474),HF2474 - Deh Khowaja SHC,2474,BHC,30.96904583,61.87077752,NFA1.5,MoPH,Yes,Cable,Partially,Trucking,Staff_Clients,Yes,576,576,0,0,300,300,79,79,36,36,59,59,,,,,413,413,96,96,102,102,178,178,0,0,0,0,0,0,0,0,0,0,0,0
